売上№,売上日,得意先ｺｰﾄﾞ,得意先名,現場名,売上分類,行№,,,,,,,,,,,,
75643,111220,48,有限会社レインボーシステムズ                    ,12月20日　ﾜｰﾙﾄﾞﾌﾟﾗｻﾞ南海　電球交換              ,電気,1,,,,,,,,,,,,
75644,111220,48,有限会社レインボーシステムズ                    ,12月20日 エクロールプラザ　電球交換             ,電気,1,,,,,,,,,,,,
75631,111220,53,紀北防災                                        ,誘導灯ﾊﾞｯﾃﾘｰ                                    ,防災,1,,,,,,,,,,,,
75660,111220,53,紀北防災                                        ,消火器処分代                                    ,防災,1,,,,,,,,,,,,
75627,111220,60,有限会社梶本無線商会                            ,住金休憩所工事                                  ,防災,1,,,,,,,,,,,,
75642,111220,66,株式会社宮井組                                  ,すずらんスプリンクラー工事　出来高80％          ,防災,1,,,,,,,,,,,,
75759,111220,83,潮風荘                                          ,エアコン取付工事                                ,電気,1,,,,,,,,,,,,
75617,111220,112,積和不動産関西株式会社                          ,ステージ金池　光電式感知器                      ,防災,1,,,,,,,,,,,,
75892,111220,112,積和不動産関西株式会社                          ,ディアスＤ　消火器交換                          ,防災,1,,,,,,,,,,,,
75622,111220,152,有限会社いわでん                                ,ＪＡわかやま育苗施設工事                        ,防災,1,,,,,,,,,,,,
75623,111220,152,有限会社いわでん                                ,スーパーネゴロテナント　消防設備点検            ,防災,1,,,,,,,,,,,,
75635,111220,170,奥村電気設備                                    ,野上ホタニ                                      ,防災,1,,,,,,,,,,,,
75653,111220,181,株式会社青木実業                                ,シンフォニービル様                              ,電気,1,,,,,,,,,,,,
75647,111220,203,紀州住機建設株式会社                            ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
75650,111220,221,有限会社泰洋電機                                ,ミナベ化工　空気管切離及び設置                  ,防災,1,,,,,,,,,,,,
75618,111220,291,株式会社　ドゥ・オペレーション                  ,ﾎﾃﾙｻﾝﾛｰﾗﾝ消防設備保守点検に伴う修理             ,防災,1,,,,,,,,,,,,
75633,111220,292,中谷電気工事株式会社                            ,和歌山高校消火栓改修工事                        ,防災,1,,,,,,,,,,,,
75634,111220,292,中谷電気工事株式会社                            ,富田病院                                        ,防災,1,,,,,,,,,,,,
75672,111220,378,積和不動産関西株式会社                          ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
75661,111220,403,鈴木電機                                        ,愛光園　ポンプ盤取替                            ,防災,1,,,,,,,,,,,,
75651,111220,519,中川電気工事店                                  ,老人ホーム排煙口調査及び修理                    ,防災,1,,,,,,,,,,,,
75611,111220,570,粉川　敏幸                                      ,粉川邸新築工事　完了                            ,電気,1,,,,,,,,,,,,
75787,111220,579,ＴＫＬＣ株式会社                                ,消防設備点検後改修工事                          ,防災,1,,,,,,,,,,,,
75664,111220,595, 株式会社LIXILニッタン　関西支社                ,データセンター電気設備工事Ⅰ期                  ,防災,1,,,,,,,,,,,,
75616,111219,547,株式会社ミヤザワ建設                            ,三井住友銀行甲南支店環境配慮型                  ,防災,1,,,,,,,,,,,,
75614,111216,15,泉州防災株式会社                                ,Ｐ＆Ｇ地下感知器取替工事                        ,防災,1,,,,,,,,,,,,
75615,111216,15,泉州防災株式会社                                ,イオン日根野店　排煙口幹線修理                  ,防災,1,,,,,,,,,,,,
75613,111216,570,粉川　敏幸                                      ,粉川邸新築工事　出来高                          ,電気,1,,,,,,,,,,,,
75596,111215,45,株式会社アイワライフネット                      ,ヴァンティアン舟津　　　消防設備保守点検        ,防災,1,,,,,,,,,,,,
75604,111215,45,株式会社アイワライフネット                      ,パティオス(03号室）消火器4型                    ,防災,1,,,,,,,,,,,,
75605,111215,45,株式会社アイワライフネット                      ,マンション神前Ⅱ(2B)　住警器取付(機器共)        ,防災,1,,,,,,,,,,,,
75606,111215,45,株式会社アイワライフネット                      ,キューブN(Ｂ棟210号) 住警器取付(機器共)         ,防災,1,,,,,,,,,,,,
75597,111215,48,有限会社レインボーシステムズ                    ,12月6日 エクロールプラザ　電球交換              ,電気,1,,,,,,,,,,,,
75603,111215,48,有限会社レインボーシステムズ                    ,11月21日 エクロールプラザ　電球交換             ,電気,1,,,,,,,,,,,,
75598,111215,85,有限会社フジテック                              ,ラヴィーナマリエール　　消防設備保守点検        ,防災,1,,,,,,,,,,,,
75600,111215,85,有限会社フジテック                              ,ラヴィーナマリエール消防設備点検後改修          ,防災,1,,,,,,,,,,,,
75632,111215,156,株式会社たけでん                                ,注番：DCY8716                                   ,防災,1,,,,,,,,,,,,
75601,111215,419,綜合警備保障株式会社                            ,明光バス㈱本社ビル                              ,防災,1,,,,,,,,,,,,
75602,111215,419,綜合警備保障株式会社                            ,明光バス㈱白浜駅前ビル                          ,防災,1,,,,,,,,,,,,
75595,111214,126,株式会社狩谷電気店                              ,消火器設置台　ST-1（アイボリー）                ,防災,1,,,,,,,,,,,,
75593,111213,45,株式会社アイワライフネット                      ,うぐいすの家(103号)住警器取付（機器共）         ,防災,1,,,,,,,,,,,,
75587,111213,286,株式会社　東洋エンタープライズ                  ,きのくにアバローム様　消防設備保守点検          ,防災,1,,,,,,,,,,,,
75588,111213,286,株式会社　東洋エンタープライズ                  ,きのくにアバローム様                            ,防災,1,,,,,,,,,,,,
75590,111213,547,株式会社ミヤザワ建設                            ,東大阪居宅電気工事                              ,防災,1,,,,,,,,,,,,
75591,111213,547,株式会社ミヤザワ建設                            ,岡山緑化工事                                    ,電気,1,,,,,,,,,,,,
75586,111209,35,株式会社葵消防設備                              ,作業着（上着）                                  ,防災,1,,,,,,,,,,,,
75582,111206,131,小川電機株式会社　和歌山営業所                  ,L-2改造費                                       ,防災,1,,,,,,,,,,,,
75578,111205,55,ダイオ電気商会                                  ,高野口地区公民館　消防設備保守点検              ,防災,1,,,,,,,,,,,,
75565,111201,45,株式会社アイワライフネット                      ,消火器　標識板                                  ,防災,1,,,,,,,,,,,,
75573,111201,118,株式会社たけでん                                ,注番：DED7023                                   ,防災,1,,,,,,,,,,,,
75574,111201,118,株式会社たけでん                                ,注番：DEB-5296                                  ,防災,1,,,,,,,,,,,,
75561,111130,178,有限会社匠英舎                                  ,吹田マンション　自動火災報知設備工事            ,防災,1,,,,,,,,,,,,
75556,111130,207,株式会社LIXILニッタン和歌山営業所               ,藤本製薬和歌山工場改修工事                      ,防災,1,,,,,,,,,,,,
75585,111130,592,社会福祉法人一会                                ,消防設備保守点検　（総合点検）                  ,防災,1,,,,,,,,,,,,
75560,111129,207,株式会社LIXILニッタン和歌山営業所               ,和山工業高等専門学校自火報設備落雷対策          ,防災,1,,,,,,,,,,,,
75546,111128,141,株式会社オーティーエル                          ,森本歯科様感知器設置工事                        ,防災,1,,,,,,,,,,,,
75541,111125,15,泉州防災株式会社                                ,LM和歌山塩屋　消防設備保守点検                  ,防災,1,,,,,,,,,,,,
75542,111125,15,泉州防災株式会社                                ,LM和歌山三木町　地区ベル取替                    ,防災,1,,,,,,,,,,,,
75543,111125,15,泉州防災株式会社                                ,初島123　誘導灯ﾊﾞｯﾃﾘｰ取替２台(FK627A）          ,防災,1,,,,,,,,,,,,
75544,111125,15,泉州防災株式会社                                ,岡崎123　消防設備保守点検                       ,防災,1,,,,,,,,,,,,
75559,111125,15,泉州防災株式会社                                ,イオン泉南　3階断線修理                         ,防災,1,,,,,,,,,,,,
75526,111125,35,株式会社葵消防設備                              ,受信機ﾊﾞｯﾃﾘｰ　DC24V0.225AH                      ,防災,1,,,,,,,,,,,,
75538,111125,35,株式会社葵消防設備                              ,ベル　BV92631                                   ,防災,1,,,,,,,,,,,,
75494,111124,118,株式会社たけでん                                ,注番：DEA3768                                   ,防災,1,,,,,,,,,,,,
75487,111121,15,泉州防災株式会社                                ,P&G調査及び点検応援                             ,防災,1,,,,,,,,,,,,
75549,111120,15,泉州防災株式会社                                ,ホームズ南津守店　中継器配線工事                ,防災,1,,,,,,,,,,,,
75550,111120,15,泉州防災株式会社                                ,バード保育園　自動火災報知設備工事              ,防災,1,,,,,,,,,,,,
75551,111120,15,泉州防災株式会社                                ,バード北花田保育所                              ,防災,1,,,,,,,,,,,,
75552,111120,15,泉州防災株式会社                                ,小松里町ビル                                    ,防災,1,,,,,,,,,,,,
75555,111120,15,泉州防災株式会社                                ,イオン泉南2階自動閉鎖装置取替　10/31            ,防災,1,,,,,,,,,,,,
75532,111120,26,有限会社和歌浦電業                              ,ライトハウス西浜・黒田　消防設備点検            ,防災,1,,,,,,,,,,,,
75517,111120,35,株式会社葵消防設備                              ,セリア木ノ本店　看板灯不点灯調査                ,防災,1,,,,,,,,,,,,
75511,111120,36,有限会社紀州エンジニアリング                    ,御坊警察様                                      ,防災,1,,,,,,,,,,,,
75566,111120,38,伸和電設株式会社                                ,三菱電機３工場階段下間仕切工事                  ,防災,1,,,,,,,,,,,,
75568,111120,38,伸和電設株式会社                                ,三菱電機３工場2階事務所                         ,防災,1,,,,,,,,,,,,
75569,111120,38,伸和電設株式会社                                ,三菱電機7工場空事務所                           ,電気,1,,,,,,,,,,,,
75562,111120,39,有限会社マイクリエイト                          ,ダイソーカメラ工事                              ,防災,1,,,,,,,,,,,,
75510,111120,42,小笠原電気株式会社                              ,木下建設マンション                              ,防災,1,,,,,,,,,,,,
75497,111120,45,株式会社アイワライフネット                      ,ｸﾞﾘｰﾝﾌﾙはるな　住警器取付（機器共）             ,防災,1,,,,,,,,,,,,
75498,111120,45,株式会社アイワライフネット                      ,ｸﾞﾘｰﾝﾌﾙﾀｶﾀＡ・Ｂ棟　消火器                      ,防災,1,,,,,,,,,,,,
75499,111120,45,株式会社アイワライフネット                      ,ARCADIA　NOKAMI　消火器  １０５号室             ,防災,1,,,,,,,,,,,,
75500,111120,45,株式会社アイワライフネット                      ,セジュール中之島　消火器                        ,防災,1,,,,,,,,,,,,
75501,111120,45,株式会社アイワライフネット                      ,西本ビル　標識板                                ,防災,1,,,,,,,,,,,,
75502,111120,45,株式会社アイワライフネット                      ,ARCADIA　NOKAMI　消火器 １０１号室              ,防災,1,,,,,,,,,,,,
75503,111120,45,株式会社アイワライフネット                      ,西本ビル　　消防設備保守点検                    ,防災,1,,,,,,,,,,,,
75545,111120,47,ビジネスイン南海                                ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
75522,111120,48,有限会社レインボーシステムズ                    ,11月8日　ダイヤモンドプラザ電球等交換           ,電気,1,,,,,,,,,,,,
75523,111120,48,有限会社レインボーシステムズ                    ,11月2日　ダイヤモンドプラザ電球等交換           ,電気,1,,,,,,,,,,,,
75533,111120,48,有限会社レインボーシステムズ                    ,10月25日　ダイヤモンドプラザ電球等交換          ,電気,1,,,,,,,,,,,,
75534,111120,48,有限会社レインボーシステムズ                    ,10月27日　ﾜｰﾙﾄﾞﾌﾟﾗｻﾞ南海                        ,電気,1,,,,,,,,,,,,
75535,111120,48,有限会社レインボーシステムズ                    ,10月27日 パルビル　電球交換                     ,電気,1,,,,,,,,,,,,
75537,111120,48,有限会社レインボーシステムズ                    ,10月22日 エクロールプラザ　電球交換             ,電気,1,,,,,,,,,,,,
75513,111120,53,紀北防災                                        ,ビジネスホテルかなや様                          ,防災,1,,,,,,,,,,,,
75527,111120,53,紀北防災                                        ,定温式1種防水感知器                             ,防災,1,,,,,,,,,,,,
75519,111120,61,山本電気株式会社                                ,宮北小学校様                                    ,防災,1,,,,,,,,,,,,
75580,111120,61,山本電気株式会社                                ,和歌山工業高校普通・特別教室棟大規模改造        ,防災,1,,,,,,,,,,,,
75581,111120,61,山本電気株式会社                                ,和歌山工業高校普通・特別教室棟大規模改造        ,防災,1,,,,,,,,,,,,
75505,111120,66,株式会社宮井組                                  ,すずらんスプリンクラー工事　出来高60％          ,防災,1,,,,,,,,,,,,
75509,111120,77,株式会社関防                                    ,和歌山県北警察署                                ,防災,1,,,,,,,,,,,,
75570,111120,78,塩地電気工業株式会社                            ,旬楽ながた　非常警報増設工事                    ,防災,1,,,,,,,,,,,,
75488,111120,112,積和不動産関西株式会社                          ,タウニィー浜代1・2                              ,防災,1,,,,,,,,,,,,
75518,111120,132,大橋建具店                                      ,直管ハイライト　FL40SSW37                       ,電気,1,,,,,,,,,,,,
75521,111120,148,坂田電工                                        ,10/27　応援　岡本（ｾﾝﾄﾗﾙｸﾞﾗﾝｽﾃｰｼﾞ）             ,電気,1,,,,,,,,,,,,
75529,111120,152,有限会社いわでん                                ,スーパーネゴロ　消防設備点検                    ,防災,1,,,,,,,,,,,,
75531,111120,152,有限会社いわでん                                ,スーパーネゴロ　消防点検後改修                  ,防災,1,,,,,,,,,,,,
75512,111120,184,長添電工                                        ,オーエ　感知器撤去及び取付工事                  ,防災,1,,,,,,,,,,,,
75583,111120,189,株式会社将勇商事                                ,コーヒーレストラン　ジュエリー様                ,電気,1,,,,,,,,,,,,
75564,111120,269,株式会社　ハナノ                                ,ナースコールスイッチ改良                        ,防災,1,,,,,,,,,,,,
75563,111120,286,株式会社　東洋エンタープライズ                  ,きのくにアバローム様　消防設備保守点検          ,防災,1,,,,,,,,,,,,
75547,111120,291,株式会社　ドゥ・オペレーション                  ,ホテルシルフ様                                  ,防災,1,,,,,,,,,,,,
75554,111120,321,木村内科医院                                    ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
75539,111120,374,平林電気工業所                                  ,福美会応援　平成23年10月19日～11月20日          ,電気,1,,,,,,,,,,,,
75592,111120,378,積和不動産関西株式会社                          ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
75514,111120,438,株式会社　大野建設                              ,オーエ様　消火器処分費                          ,防災,1,,,,,,,,,,,,
75515,111120,438,株式会社　大野建設                              ,オーバエステリア様                              ,防災,1,,,,,,,,,,,,
75516,111120,438,株式会社　大野建設                              ,オーバエステリア様                              ,防災,1,,,,,,,,,,,,
75540,111120,572,村本建設株式会社                                ,スプリンクラー工事　完了                        ,防災,1,,,,,,,,,,,,
75493,111120,586,浅井                                            ,浅井邸新築電気・水道設備工事　出来高            ,電気,1,,,,,,,,,,,,
75508,111120,589,向デンキ                                        ,赤松院                                          ,防災,1,,,,,,,,,,,,
75572,111120,590,株式会社あかりホーム                            ,酒のワールド伏原店改装工事                      ,防災,1,,,,,,,,,,,,
75486,111117,35,株式会社葵消防設備                              ,ABC粉末４型消火器                               ,防災,1,,,,,,,,,,,,
75496,111117,587,オーヤシマ株式会社　経理部                      ,伊瀬邸　オール電化工事                          ,電気,1,,,,,,,,,,,,
75483,111115,131,小川電機株式会社　和歌山営業所                  ,加工費                                          ,防災,1,,,,,,,,,,,,
75478,111114,35,株式会社葵消防設備                              ,ABC粉末４型消火器                               ,防災,1,,,,,,,,,,,,
75479,111114,131,小川電機株式会社　和歌山営業所                  ,多奈川小学校保育所併設工事                      ,防災,1,,,,,,,,,,,,
75480,111114,131,小川電機株式会社　和歌山営業所                  ,多奈川小学校　テスト及び結線                    ,電気,1,,,,,,,,,,,,
75477,111114,291,株式会社　ドゥ・オペレーション                  ,ホテルサンローラン様                            ,防災,1,,,,,,,,,,,,
75474,111114,372,株式会社吉村塗装工業所                          ,消防設備点検後改修                              ,防災,1,,,,,,,,,,,,
75475,111114,372,株式会社吉村塗装工業所                          ,差動式ｽﾎﾟｯﾄ型感知器交換（水漏の為）             ,防災,1,,,,,,,,,,,,
75476,111114,372,株式会社吉村塗装工業所                          ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
75482,111114,584,シーサイド松宮                                  ,予備バッテリ－交換FK608（機器共）               ,防災,1,,,,,,,,,,,,
75548,111110,85,有限会社フジテック                              ,ﾗｳﾞｨｰﾅ和歌山ｳｪﾃﾞｨﾝｸﾞﾋﾙ  消防設備保守点検        ,防災,1,,,,,,,,,,,,
75472,111109,427,パナソニック電工株式会社                        ,グリーンフィールド重根　感知器交換              ,防災,1,,,,,,,,,,,,
75465,111104,574,三菱電機ライフサービス株式会社                  ,園部アパート　消防設備保守点検後改修            ,防災,1,,,,,,,,,,,,
75462,111102,53,紀北防災                                        ,消火器処分代                                    ,防災,1,,,,,,,,,,,,
75452,111102,118,株式会社たけでん                                ,注番：DEB5233                                   ,防災,1,,,,,,,,,,,,
75461,111031,207,株式会社LIXILニッタン和歌山営業所               ,仮称　ニトリ田辺店新築工事                      ,防災,1,,,,,,,,,,,,
75448,111027,349,木原産業株式会社                                ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
75433,111026,40,三洋マリン建設株式会社                          ,新栄組倉庫新築工事 完了                         ,防災,1,,,,,,,,,,,,
75434,111025,15,泉州防災株式会社                                ,グループホーム三田　スプリンクラー工事          ,防災,1,,,,,,,,,,,,
75435,111025,15,泉州防災株式会社                                ,ＬＭ上野芝　903号室　感知器撤去及び取付         ,防災,1,,,,,,,,,,,,
75436,111025,15,泉州防災株式会社                                ,イオン泉南　ロム変更                            ,防災,1,,,,,,,,,,,,
75437,111025,15,泉州防災株式会社                                ,LM和歌山十番丁　　　消防設備保守点検            ,防災,1,,,,,,,,,,,,
75438,111025,15,泉州防災株式会社                                ,ＮＰＯポケット　消防設備設置工事                ,防災,1,,,,,,,,,,,,
75443,111025,15,泉州防災株式会社                                ,ｼﾃｨﾜｶﾔﾏ　消防設備点検に伴う修理                 ,防災,1,,,,,,,,,,,,
75444,111025,15,泉州防災株式会社                                ,上六ビル建築設備点検報告調査                    ,防災,1,,,,,,,,,,,,
75427,111025,35,株式会社葵消防設備                              ,ABC粉末４型消火器                               ,防災,1,,,,,,,,,,,,
75419,111024,60,有限会社梶本無線商会                            ,煙当番電池式・移報無・音声警報                  ,防災,1,,,,,,,,,,,,
75418,111024,280,中筋電気商会                                    ,光電式ｽﾎﾟｯﾄ型煙感知器（ニッタン製）             ,防災,1,,,,,,,,,,,,
75399,111021,130,小川電機株式会社　有田営業所                    ,消火器使用法                                    ,防災,1,,,,,,,,,,,,
75459,111021,374,平林電気工業所                                  ,ガーデンクリエイト                              ,防災,1,,,,,,,,,,,,
75410,111021,576,株式会社　キタムラ                              ,よってって大和郡山店改装工事　完了              ,防災,1,,,,,,,,,,,,
75408,111020,19,身体障害者授産施設小倉園                        ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
75429,111020,19,身体障害者授産施設小倉園                        ,消防設備保守点検（６月請求済分）                ,防災,1,,,,,,,,,,,,
75430,111020,19,身体障害者授産施設小倉園                        ,非常照明バッテリー（２階用）                    ,防災,1,,,,,,,,,,,,
75431,111020,19,身体障害者授産施設小倉園                        ,非常照明バッテリー（１階用）                    ,防災,1,,,,,,,,,,,,
75409,111020,21,有限会社友里園                                  ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
75386,111020,35,株式会社葵消防設備                              ,ABC粉末４型消火器                               ,防災,1,,,,,,,,,,,,
75442,111020,35,株式会社葵消防設備                              ,西松屋岩出店　コンセント等改修                  ,防災,1,,,,,,,,,,,,
75405,111020,36,有限会社紀州エンジニアリング                    ,下富安団地　消防設備点検（総合点検）            ,防災,1,,,,,,,,,,,,
75414,111020,38,伸和電設株式会社                                ,御坊広域清掃ｾﾝﾀｰ消防設備点検後改修              ,防災,1,,,,,,,,,,,,
75423,111020,38,伸和電設株式会社                                ,三菱３工場                                      ,防災,1,,,,,,,,,,,,
75424,111020,38,伸和電設株式会社                                ,白元和歌山工場　LAN工事                         ,防災,1,,,,,,,,,,,,
75432,111020,40,三洋マリン建設株式会社                          ,新栄組倉庫新築工事 90％                         ,防災,1,,,,,,,,,,,,
75380,111020,45,株式会社アイワライフネット                      ,グリーンフル今中　　消火器４型                  ,防災,1,,,,,,,,,,,,
75381,111020,45,株式会社アイワライフネット                      ,キューブＮ　　住警器取付（機器共）              ,防災,1,,,,,,,,,,,,
75382,111020,45,株式会社アイワライフネット                      ,ｸﾞﾘｰﾝﾌﾙﾌｪﾆｯｸｽⅡ205号室　　消火器４型            ,防災,1,,,,,,,,,,,,
75383,111020,45,株式会社アイワライフネット                      ,ｻｸﾗﾏﾝｼｮﾝ紀伊　　　避難はしご表示板              ,防災,1,,,,,,,,,,,,
75384,111020,45,株式会社アイワライフネット                      ,ｸﾞﾘｰﾝﾌﾙﾌｪﾆｯｸｽⅡ103号室　消火器4型               ,防災,1,,,,,,,,,,,,
75385,111020,45,株式会社アイワライフネット                      ,サンシャイン八幡前　差動式感知器                ,防災,1,,,,,,,,,,,,
75388,111020,45,株式会社アイワライフネット                      ,グリーンマンションⅡ103号室　住警器取付         ,防災,1,,,,,,,,,,,,
75389,111020,45,株式会社アイワライフネット                      ,貴栄マンション　住警器取付（機器共）            ,防災,1,,,,,,,,,,,,
75390,111020,45,株式会社アイワライフネット                      ,アネシス・ヒロ　住警器取付（機器共）            ,防災,1,,,,,,,,,,,,
75392,111020,45,株式会社アイワライフネット                      ,セルティア紀伊　　消火器４型                    ,防災,1,,,,,,,,,,,,
75393,111020,45,株式会社アイワライフネット                      ,グリーンフル和光　水漏改修工事                  ,防災,1,,,,,,,,,,,,
75394,111020,45,株式会社アイワライフネット                      ,ヴァンティアン舟津                              ,防災,1,,,,,,,,,,,,
75396,111020,45,株式会社アイワライフネット                      ,グリーンフル和光　　　消防設備保守点検          ,防災,1,,,,,,,,,,,,
75397,111020,45,株式会社アイワライフネット                      ,ｸﾞﾘｰﾝﾏﾝｼｮﾝⅡ305号室　住警器取付(機器共)         ,防災,1,,,,,,,,,,,,
75415,111020,48,有限会社レインボーシステムズ                    ,9月20日　エクロールプラザ　電球交換             ,電気,1,,,,,,,,,,,,
75428,111020,49,株式会社堀田組                                  ,第７工場４階ｶﾞｽ漏れ感知器取付工事               ,防災,1,,,,,,,,,,,,
75413,111020,53,紀北防災                                        ,誘導灯予備バッテリ-　ＦＫ376                    ,防災,1,,,,,,,,,,,,
75416,111020,85,有限会社フジテック                              ,㈱松源本社新築工事                              ,防災,1,,,,,,,,,,,,
75460,111020,134,日本ビルサービス株式会社                        ,朝日プラザ中之島                                ,防災,1,,,,,,,,,,,,
75471,111020,134,日本ビルサービス株式会社                        ,朝日プラザ中之島                                ,防災,1,,,,,,,,,,,,
75454,111020,138,北畑不動産株式会社                              ,消防設備保守点検後改修工事                      ,防災,1,,,,,,,,,,,,
75440,111020,170,奥村電気設備                                    ,ホタニ様　自動火災報知設備工事                  ,防災,1,,,,,,,,,,,,
75407,111020,183,有限会社プラスケア                              ,ｸﾞﾙｰﾌﾟﾎｰﾑ草原　　　　消防設備保守点検           ,防災,1,,,,,,,,,,,,
75425,111020,189,株式会社将勇商事                                ,コーヒーレストラン　ジュエリー様                ,電気,1,,,,,,,,,,,,
75466,111020,286,株式会社　東洋エンタープライズ                  ,きのくにアバローム様　消防設備保守点検          ,防災,1,,,,,,,,,,,,
75406,111020,332,村上クリニック                                  ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
75441,111020,374,平林電気工業所                                  ,ガーデンクリエイト　自動火災報知設備工事        ,防災,1,,,,,,,,,,,,
75485,111020,378,積和不動産関西株式会社                          ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
75450,111020,433,医療法人三光会　かがやきくらぶ                  ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
75426,111020,519,中川電気工事店                                  ,高田変電所工事                                  ,防災,1,,,,,,,,,,,,
75455,111020,547,株式会社ミヤザワ建設                            ,京都マンション　808号室　ﾚﾝｼﾞﾌｰﾄﾞﾌｧﾝ取替        ,防災,1,,,,,,,,,,,,
75456,111020,547,株式会社ミヤザワ建設                            ,京都イオン　壁面緑化工事                        ,防災,1,,,,,,,,,,,,
75457,111020,547,株式会社ミヤザワ建設                            ,金沢　壁面緑化工事                              ,防災,1,,,,,,,,,,,,
75458,111020,547,株式会社ミヤザワ建設                            ,倉敷　壁面緑化工事                              ,防災,1,,,,,,,,,,,,
75417,111020,572,村本建設株式会社                                ,スプリンクラー工事　出来高                      ,防災,1,,,,,,,,,,,,
75470,111020,578,中矢電設                                        , 高齢者総合福祉施設　はるす及び西吉野           ,防災,1,,,,,,,,,,,,
75403,111020,579,ＴＫＬＣ株式会社                                ,有田市内各施設消防用保守点検（機器点検）        ,防災,1,,,,,,,,,,,,
75422,111020,581,福林電気                                        ,天理教湯浅分教会様                              ,防災,1,,,,,,,,,,,,
75451,111020,582,やすらぎの郷　メゾンドシンフォニー              ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
75379,111015,131,小川電機株式会社　和歌山営業所                  ,多奈川小学校弱電設備                            ,防災,1,,,,,,,,,,,,
75376,111013,396,大和リビング株式会社　関西支店                  ,ソワサントゥヴァレ　消防設備保守点検            ,防災,1,,,,,,,,,,,,
75374,111012,71,小川電機株式会社　伊都営業所                    ,発光ダイオード                                  ,防災,1,,,,,,,,,,,,
75373,111012,576,株式会社　キタムラ                              ,よってって大和郡山店改装工事　出来高90％        ,防災,1,,,,,,,,,,,,
75369,111011,53,紀北防災                                        ,粉末ABC消火器　10型                             ,防災,1,,,,,,,,,,,,
75367,111011,61,山本電気株式会社                                ,和歌山市宮北小学校電気設備工事                  ,防災,1,,,,,,,,,,,,
75368,111011,61,山本電気株式会社                                ,和歌山市庁舎電気設備工事の内                    ,防災,1,,,,,,,,,,,,
75387,111011,61,山本電気株式会社                                ,西脇小学校　発信機ガード                        ,防災,1,,,,,,,,,,,,
75364,111006,83,潮風荘                                          ,エアコン取付工事                                ,電気,1,,,,,,,,,,,,
75366,111003,71,小川電機株式会社　伊都営業所                    ,プラスチックカバー　赤色グローブ                ,防災,1,,,,,,,,,,,,
75359,111003,132,大橋建具店                                      ,ＧＯＰＡＮ                                      ,電気,1,,,,,,,,,,,,
75361,111003,574,三菱電機ライフサービス株式会社                  ,園部アパート　消防設備保守点検                  ,防災,1,,,,,,,,,,,,
75354,110930,39,有限会社マイクリエイト                          ,ダイソーカメラ工事                              ,防災,1,,,,,,,,,,,,
75357,110930,45,株式会社アイワライフネット                      ,住宅警報器　薄型                                ,防災,1,,,,,,,,,,,,
75350,110930,131,小川電機株式会社　和歌山営業所                  ,盤加工                                          ,防災,1,,,,,,,,,,,,
75351,110930,291,株式会社　ドゥ・オペレーション                  ,ホテルシルフ様                                  ,防災,1,,,,,,,,,,,,
75326,110928,140,有限会社三笠屋                                  ,ナビオミカサビル　消防設備保守点検              ,防災,1,,,,,,,,,,,,
75327,110928,140,有限会社三笠屋                                  ,タムラビル　消防設備点検                        ,防災,1,,,,,,,,,,,,
75336,110925,15,泉州防災株式会社                                ,パチンコ１２３　塩屋店                          ,防災,1,,,,,,,,,,,,
75337,110925,15,泉州防災株式会社                                ,LM和歌山十番丁避難ﾊｯﾁ・誘導灯ﾊﾞｯﾃﾘｰ改修         ,防災,1,,,,,,,,,,,,
75338,110925,15,泉州防災株式会社                                ,LM布施屋　　消防設備保守点検                    ,防災,1,,,,,,,,,,,,
75340,110925,15,泉州防災株式会社                                ,上六三和会館　６階ポパイ工事                    ,防災,1,,,,,,,,,,,,
75342,110925,15,泉州防災株式会社                                ,ｼﾃｨﾜｶﾔﾏ 　消防設備保守点検（機器点検）          ,防災,1,,,,,,,,,,,,
75343,110925,15,泉州防災株式会社                                ,上六三和会館　建築設備点検                      ,防災,1,,,,,,,,,,,,
75344,110925,15,泉州防災株式会社                                ,更生保護法人宝珠園　漏電火災警報設備工事        ,防災,1,,,,,,,,,,,,
75346,110925,15,泉州防災株式会社                                ,心斎橋ホテル地下ポンプ室警報線撤去              ,防災,1,,,,,,,,,,,,
75355,110925,15,泉州防災株式会社                                ,イオン泉南　スピーカー不良改修工事              ,防災,1,,,,,,,,,,,,
75356,110925,15,泉州防災株式会社                                ,イオンバイク                                    ,防災,1,,,,,,,,,,,,
75293,110922,566,ニューハイツ光陽B棟　管理組合                   ,ABC粉末消火器１０型　取替                       ,防災,1,,,,,,,,,,,,
75305,110922,577,吉栄観光株式会社                                ,ホテルサラ・ベルナーレ守口店                    ,防災,1,,,,,,,,,,,,
